Concept,Feature,WB_Label,BR_Label,Prod_Freq,Rank_PF,Sum_PF_No_Tax,CPF
pelican,is_large,external_surface_property,visual-form_and_surface,14,5,1076,106
pelican,has_feathers,external_component,visual-form_and_surface,12,6,524,38
pelican,lives_on_water,location,encyclopaedic,11,7,37,4
pelican,has_webbed_feet,external_component,visual-form_and_surface,10,8,64,6
pelican,has_wings,external_component,visual-form_and_surface,10,8,529,44
pelican,an_animal,superordinate,taxonomic,9,10,,99
pelican,beh_-_swims,entity_behavior,visual-motion,9,10,411,33
pelican,is_white,external_surface_property,visual-colour,9,10,634,51
pelican,has_a_large_beak,external_component,visual-form_and_surface,7,13,12,2
pelican,lives_by_the_ocean,location,encyclopaedic,7,13,23,2
pelican,lives_on_beaches,location,encyclopaedic,5,15,5,1
pen,has_ink,internal_component,visual-form_and_surface,24,1,24,1
pen,used_for_writing,function,function,16,2,49,4
pen,is_long,external_surface_property,visual-form_and_surface,14,3,844,81
pen,made_of_plastic,made_of,visual-form_and_surface,13,4,446,51
pen,different_colours,external_surface_property,visual-colour,12,5,460,58
pen,is_blue,external_surface_property,visual-colour,10,6,99,6
pen,is_round,external_surface_property,visual-form_and_surface,8,7,823,76
pen,is_thin,external_surface_property,visual-form_and_surface,8,7,109,16
pen,has_a_ball_point,external_component,visual-form_and_surface,7,9,7,1
pen,made_of_metal,made_of,visual-form_and_surface,6,10,1472,133
pen,has_a_cap,external_component,visual-form_and_surface,5,11,12,2
pen,has_a_pointed_end,external_surface_property,visual-form_and_surface,5,11,91,11
pen,is_red,external_surface_property,visual-colour,5,11,382,26
pen,used_for_writing,function,function,5,11,49,4
pen,used_with_paper,associated_entity,encyclopaedic,5,11,5,1
pencil,made_of_lead,made_of,visual-form_and_surface,25,1,30,2
pencil,used_for_writing,function,function,23,2,49,4
pencil,made_of_wood,made_of,visual-form_and_surface,22,3,1091,79
pencil,has_an_eraser,external_component,visual-form_and_surface,20,4,20,1
pencil,is_sharpened,action,function,18,5,18,1
pencil,is_erasable,systemic_property,encyclopaedic,11,6,11,1
pencil,used_at_school,location,encyclopaedic,11,6,11,1
pencil,has_an_eraser_on_end,external_component,visual-form_and_surface,9,8,9,1
pencil,is_mechanical,systemic_property,encyclopaedic,9,8,9,1
pencil,is_yellow,external_surface_property,visual-colour,9,8,345,27
pencil,used_for_math,function,function,8,11,8,1
pencil,is_long,external_surface_property,visual-form_and_surface,7,12,844,81
pencil,is_thin,external_surface_property,visual-form_and_surface,7,12,109,16
pencil,made_of_graphite,made_of,visual-form_and_surface,7,12,7,1
pencil,a_utensil,superordinate,taxonomic,5,15,,12
pencil,used_for_drawing,function,function,5,15,39,3
penguin,is_black,external_surface_property,visual-colour,24,1,607,50
penguin,a_bird,superordinate,taxonomic,22,2,,39
penguin,is_white,external_surface_property,visual-colour,22,2,634,51
penguin,has_a_beak,external_component,visual-form_and_surface,21,4,443,38
penguin,beh_-_cannot_fly,negation,encyclopaedic,20,5,81,7
penguin,beh_-_waddles,entity_behavior,visual-motion,15,6,20,2
penguin,beh_-_swims,entity_behavior,visual-motion,14,7,411,33
penguin,lives_in_cold_climates,location,encyclopaedic,13,8,19,2
penguin,an_animal,superordinate,taxonomic,12,9,,99
penguin,has_feet,external_component,visual-form_and_surface,12,9,91,10
penguin,lives_in_Arctic,location,encyclopaedic,11,11,19,2
penguin,has_wings,external_component,visual-form_and_surface,10,12,529,44
penguin,beh_-_lays_eggs,entity_behavior,encyclopaedic,9,13,332,32
penguin,has_webbed_feet,external_component,visual-form_and_surface,8,14,64,6
penguin,is_small,external_surface_property,visual-form_and_surface,7,15,1229,121
penguin,beh_-_eats_fish,entity_behavior,visual-motion,6,16,83,7
penguin,lives_in_Antarctic,location,encyclopaedic,5,17,5,1
penguin,lives_in_flocks,larger_whole,encyclopaedic,5,17,5,1
pepper,is_black,external_surface_property,visual-colour,27,1,607,50
pepper,a_spice,superordinate,taxonomic,21,2,,2
pepper,eaten_with_food,associated_entity,encyclopaedic,19,3,19,1
pepper,associated_with_sneezing,associated_entity,encyclopaedic,12,4,12,1
pepper,comes_in_small_pieces,external_surface_property,visual-form_and_surface,8,5,8,1
pepper,tastes_hot/spicy,internal_surface_property,taste,8,5,18,2
pepper,used_for_cooking,function,function,8,5,232,13
pepper,a_seasoning,superordinate,taxonomic,6,8,,1
pepper,found_beside_salt,location,encyclopaedic,6,8,6,1
pepper,used_by_sprinkling,action,function,6,8,6,1
pepper,used_for_flavouring,function,function,5,11,5,1
pepper,used_with_salt,associated_entity,encyclopaedic,5,11,5,1
perch,is_edible,function,function,19,1,890,78
perch,beh_-_swims,entity_behavior,visual-motion,16,2,411,33
perch,lives_in_water,location,encyclopaedic,16,2,394,32
perch,hunted_by_people,participant,function,15,4,267,27
perch,has_gills,external_component,visual-form_and_surface,14,5,80,9
perch,has_fins,external_component,visual-form_and_surface,13,6,100,11
perch,has_scales,external_component,visual-form_and_surface,13,6,88,10
perch,a_fish,superordinate,taxonomic,10,8,,16
perch,beh_-_lays_eggs,entity_behavior,encyclopaedic,9,9,332,32
perch,is_small,external_surface_property,visual-form_and_surface,9,9,1229,121
perch,has_a_tail,external_component,visual-form_and_surface,6,11,379,39
perch,is_slimy,external_surface_property,tactile,6,11,103,10
perch,an_animal,superordinate,taxonomic,5,13,,99
perch,lives_in_lakes,location,encyclopaedic,5,13,17,3
perch,tastes_good,internal_surface_property,taste,5,13,235,33
pheasant,has_feathers,external_component,visual-form_and_surface,20,1,524,38
pheasant,a_bird,superordinate,taxonomic,18,2,,39
pheasant,is_edible,function,function,15,3,890,78
pheasant,hunted_by_people,participant,function,13,4,267,27
pheasant,has_a_beak,external_component,visual-form_and_surface,11,5,443,38
pheasant,beh_-_flies,entity_behavior,visual-motion,8,6,712,46
pheasant,an_animal,superordinate,taxonomic,7,7,,99
pheasant,has_wings,external_component,visual-form_and_surface,7,7,529,44
pheasant,beh_-_lays_eggs,entity_behavior,encyclopaedic,5,9,332,32
piano,has_keys,external_component,visual-form_and_surface,27,1,108,7
piano,a_musical_instrument,superordinate,taxonomic,22,2,,18
piano,inbeh_-_produces_music,entity_behavior,sound,17,3,178,13
piano,is_black,external_surface_property,visual-colour,16,4,607,50
piano,is_white,external_surface_property,visual-colour,13,5,634,51
piano,has_pedals,external_component,visual-form_and_surface,12,6,44,4
piano,made_of_wood,made_of,visual-form_and_surface,12,6,1091,79
piano,has_strings,external_component,visual-form_and_surface,8,8,173,9
piano,eg_-_grand,subordinate,taxonomic,7,9,,1
piano,is_large,external_surface_property,visual-form_and_surface,6,10,1076,106
piano,has_a_bench,associated_entity,encyclopaedic,5,11,5,1
piano,made_of_ivory,made_of,visual-form_and_surface,5,11,5,1
piano,used_for_classical_music,function,function,5,11,16,3
pickle,is_green,external_surface_property,visual-colour,23,1,834,47
pickle,made_of_cucumbers,made_of,encyclopaedic,19,2,19,1
pickle,is_crunchy,internal_surface_property,tactile,18,3,120,11
pickle,is_edible,function,function,17,4,890,78
pickle,has_seeds,internal_component,visual-form_and_surface,13,5,251,21
pickle,a_vegetable,superordinate,taxonomic,10,6,,28
pickle,is_round,external_surface_property,visual-form_and_surface,10,6,823,76
pickle,comes_in_jars,associated_entity,encyclopaedic,9,8,9,1
pickle,tastes_dill,internal_surface_property,taste,9,8,9,1
pickle,eaten_with_hamburgers,associated_entity,encyclopaedic,8,10,8,1
pickle,tastes_sweet,internal_surface_property,taste,8,10,320,24
pickle,is_juicy,internal_surface_property,tactile,7,12,230,21
pickle,tastes_sour,internal_surface_property,taste,6,13,85,8
pickle,a_food,superordinate,taxonomic,5,14,,9
pickle,comes_in_a_brine,associated_entity,encyclopaedic,5,14,5,1
pickle,eaten_in_sandwiches,function,function,5,14,31,4
pickle,tastes_good,internal_surface_property,taste,5,14,235,33
pickle,tastes_salty,internal_surface_property,taste,5,14,14,2
pie,is_edible,function,function,17,1,890,78
pie,has_a_crust,external_component,visual-form_and_surface,16,2,24,2
pie,eaten_by_baking,action,function,15,3,58,6
pie,is_round,external_surface_property,visual-form_and_surface,15,3,823,76
pie,tastes_good,internal_surface_property,taste,11,5,235,33
pie,a_dessert,superordinate,taxonomic,10,6,,2
pie,a_food,superordinate,taxonomic,9,7,,9
pie,has_filling,internal_component,visual-form_and_surface,8,8,52,3
pie,tastes_different_flavours,internal_surface_property,taste,7,9,19,3
pie,eg_-_apple_pie,subordinate,taxonomic,6,10,,1
pie,made_in_ovens,origin,encyclopaedic,6,10,14,2
pie,used_by_cutting,action,function,6,10,6,1
pie,different_types,quantity,encyclopaedic,5,13,10,2
pier,found_near_the_water,location,encyclopaedic,18,1,18,1
pier,made_of_wood,made_of,visual-form_and_surface,15,2,1091,79
pier,used_for_docking_boats,function,function,8,3,8,1
pier,used_for_fishing,function,function,8,3,43,5
pier,found_near_the_ocean,location,encyclopaedic,7,5,7,1
pier,used_for_walking_along,function,function,7,5,7,1
pier,has_a_lighthouse,associated_entity,encyclopaedic,6,7,6,1
pier,is_high,external_surface_property,visual-form_and_surface,5,8,11,2
pier,is_large,external_surface_property,visual-form_and_surface,5,8,1076,106
pier,juts_out_into_water,location,encyclopaedic,5,8,5,1
pier,used_for_boats,function,function,5,8,5,1
pig,an_animal,superordinate,taxonomic,21,1,,99
pig,is_pink,external_surface_property,visual-colour,20,2,79,5
pig,lives_on_farms,location,encyclopaedic,20,2,116,12
pig,has_a_tail,external_component,visual-form_and_surface,17,4,379,39
pig,has_a_curly_tail,external_component,visual-form_and_surface,15,5,15,1
pig,has_a_snout,external_component,visual-form_and_surface,12,6,12,1
pig,eaten_as_bacon,function,function,11,7,11,1
pig,beh_-_oinks,entity_behavior,sound,9,8,9,1
pig,beh_-_eats,entity_behavior,visual-motion,8,9,443,39
pig,is_dirty,external_surface_property,visual-form_and_surface,8,9,83,10
pig,is_fat,external_surface_property,visual-form_and_surface,8,9,17,2
pig,a_baby_is_a_piglet,subordinate,taxonomic,6,12,,1
pig,beh_-_squeals,entity_behavior,sound,6,12,6,1
pig,eaten_as_ham,function,function,6,12,6,1
pig,eaten_as_pork,function,function,6,12,6,1
pig,has_4_legs,external_component,visual-form_and_surface,6,12,468,49
pig,has_legs,external_component,visual-form_and_surface,6,12,489,44
pig,is_smelly,external_surface_property,smell,6,12,142,16
pig,a_mammal,superordinate,taxonomic,5,19,,42
pig,is_edible,function,function,5,19,890,78
pig,is_muddy,external_surface_property,visual-form_and_surface,5,19,5,1
pig,likes_mud,systemic_property,encyclopaedic,5,19,5,1
pigeon,a_bird,superordinate,taxonomic,24,1,,39
pigeon,beh_-_flies,entity_behavior,visual-motion,24,1,712,46
pigeon,has_wings,external_component,visual-form_and_surface,18,3,529,44
pigeon,has_feathers,external_component,visual-form_and_surface,15,4,524,38
pigeon,lives_in_cities,location,encyclopaedic,12,5,12,1
pigeon,has_a_beak,external_component,visual-form_and_surface,11,6,443,38
pigeon,beh_-_produces_manure,entity_behavior,visual-motion,10,7,27,3
pigeon,an_animal,superordinate,taxonomic,9,8,,99
pigeon,is_grey,external_surface_property,visual-colour,9,8,121,13
pigeon,has_feet,external_component,visual-form_and_surface,7,10,91,10
pigeon,has_2_feet,external_component,visual-form_and_surface,6,11,15,2
pigeon,lives_in_parks,location,encyclopaedic,6,11,6,1
pigeon,beh_-_coos,entity_behavior,sound,5,13,5,1
pigeon,beh_-_eats,entity_behavior,visual-motion,5,13,443,39
pillow,is_soft,external_surface_property,tactile,27,1,239,27
pillow,has_filling,internal_component,visual-form_and_surface,26,2,52,3
pillow,found_on_beds,location,encyclopaedic,19,3,24,2
pillow,used_for_sleeping,function,function,19,3,68,5
pillow,has_feather_filling,internal_component,visual-form_and_surface,18,5,27,2
pillow,has_a_pillow_case,associated_entity,encyclopaedic,16,6,16,1
pillow,used_for_resting_head,function,function,14,7,20,2
pillow,is_comfortable,evaluation,tactile,13,8,171,15
pillow,has_foam_filling,internal_component,visual-form_and_surface,10,9,17,2
pillow,used_for_pillow_fights,function,function,9,10,9,1
pillow,is_fuzzy/fluffy,external_surface_property,tactile,7,11,31,3
pillow,is_decorative,evaluation,encyclopaedic,5,12,57,8
pillow,is_white,external_surface_property,visual-colour,5,12,634,51
pin,made_of_metal,made_of,visual-form_and_surface,20,1,1472,133
pin,is_sharp,external_surface_property,tactile,16,2,281,18
pin,is_small,external_surface_property,visual-form_and_surface,16,2,1229,121
pin,inbeh_-_pricks_fingers,entity_behavior,encyclopaedic,13,4,13,1
pin,used_for_holding,function,function,12,5,93,7
pin,is_thin,external_surface_property,visual-form_and_surface,11,6,109,16
pin,used_for_sewing,function,function,11,6,36,2
pin,has_a_pointed_end,external_surface_property,visual-form_and_surface,9,8,91,11
pin,has_a_head,external_component,visual-form_and_surface,5,9,82,7
pin,is_silver,external_surface_property,visual-colour,5,9,56,8
pine,a_tree,superordinate,taxonomic,23,1,,5
pine,has_needles,external_component,visual-form_and_surface,22,2,27,2
pine,is_green,external_surface_property,visual-colour,20,3,834,47
pine,a_coniferous,superordinate,taxonomic,16,4,,2
pine,used_as_Christmas_trees,function,function,11,5,11,1
pine,grows_in_forests,location,encyclopaedic,9,6,46,5
pine,an_evergreen,superordinate,taxonomic,8,7,,2
pine,is_prickly,external_surface_property,tactile,7,8,14,2
pine,smells_nice,external_surface_property,smell,7,8,20,2
pine,used_for_making_furniture,function,function,6,10,28,3
pine,is_tall,external_surface_property,visual-form_and_surface,5,11,121,12
pineapple,a_fruit,superordinate,taxonomic,27,1,,29
pineapple,tastes_sweet,internal_surface_property,taste,18,2,320,24
pineapple,is_juicy,internal_surface_property,tactile,16,3,230,21
pineapple,is_yellow,external_surface_property,visual-colour,15,4,345,27
pineapple,is_tropical,systemic_property,encyclopaedic,14,5,34,3
pineapple,has_an_inside,internal_component,visual-form_and_surface,11,6,94,11
pineapple,has_skin,external_component,visual-form_and_surface,8,7,131,16
pineapple,is_yellow_inside,internal_surface_property,visual-colour,8,7,8,1
pineapple,grows_in_Hawaii,location,encyclopaedic,7,9,7,1
pineapple,grows_on_trees,origin,encyclopaedic,7,9,223,19
pineapple,has_leaves,external_component,visual-form_and_surface,7,9,157,15
pineapple,is_prickly,external_surface_property,tactile,7,9,14,2
pineapple,has_a_core,internal_component,visual-form_and_surface,6,13,12,2
pineapple,has_an_outside,external_component,visual-form_and_surface,6,13,38,4
pineapple,grows_in_warm_climates,location,encyclopaedic,5,15,25,4
pineapple,has_green_leaves,external_component,visual-colour,5,15,26,4
pineapple,used_for_juice,function,function,5,15,81,7
pipe_(plumbing),made_of_metal,made_of,visual-form_and_surface,18,1,1472,133
pipe_(plumbing),is_round,external_surface_property,visual-form_and_surface,17,2,823,76
pipe_(plumbing),is_long,external_surface_property,visual-form_and_surface,13,3,844,81
pipe_(plumbing),is_hollow,internal_surface_property,visual-form_and_surface,12,4,20,2
pipe_(plumbing),used_for_carrying_water,function,function,8,5,8,1
pipe_(plumbing),used_for_holding_water,function,function,8,5,50,5
pipe_(plumbing),is_hard,external_surface_property,tactile,7,7,211,22
pipe_(plumbing),made_of_copper,made_of,visual-form_and_surface,7,7,7,1
pipe_(plumbing),inbeh_-_leaks,entity_behavior,encyclopaedic,6,9,29,3
pipe_(plumbing),made_of_plastic,made_of,visual-form_and_surface,6,9,446,51
pipe_(plumbing),used_for_transporting_liquids,function,function,6,9,6,1
pipe_(plumbing),has_connections,external_component,visual-form_and_surface,5,12,5,1
pipe_(smoking),used_for_smoking_tobacco,function,function,18,1,18,1
pipe_(smoking),inbeh_-_produces_smoke,entity_behavior,encyclopaedic,7,2,31,3
pipe_(smoking),is_smelly,external_surface_property,smell,7,2,142,16
pipe_(smoking),made_of_wood,made_of,visual-form_and_surface,6,4,1091,79
pipe_(smoking),used_by_inhaling,action,function,6,4,6,1
pipe_(smoking),used_by_old_men,participant,function,5,6,5,1
pipe_(smoking),used_for_smoking_drugs,function,function,5,6,5,1
pistol,inbeh_-_fires,entity_behavior,sound,26,1,97,5
pistol,inbeh_-_fires_bullets,entity_behavior,visual-motion,24,2,70,4
pistol,a_weapon,superordinate,taxonomic,17,3,,29
pistol,a_gun,superordinate,taxonomic,16,4,,6
pistol,used_by_the_police,participant,function,12,5,58,7
